Unique_ID,Order_ID,order_name,Net_Quantity,total_sales,Channel_ID,Product_ID,Date,customer_type
2242,4991422857413,104221,1,29.74,Online Store,41200129999045,9/4/2023,First-time
2243,4933346033861,91771,2,69.98,Online Store,41200129999045,7/11/2023,First-time
2244,4973616267461,100521,1,34.99,Online Store,41200129999045,8/19/2023,First-time
2245,4949342847173,95441,1,34.99,Online Store,41200129999045,7/27/2023,First-time
2246,4932758044869,91701,1,29.74,Online Store,41200129999045,7/10/2023,First-time
2247,4997796200645,105821,1,34.99,Online Store,41200129999045,9/10/2023,First-time
2248,4923928379589,89651,1,37.09,Facebook & Instagram,41200129999045,7/1/2023,First-time
2249,4923928379589,89651,0,0,Facebook & Instagram,41200129999045,7/3/2023,First-time
2250,4991483707589,104231,1,34.99,Online Store,41200129999045,9/4/2023,First-time
2251,4958228414661,97121,1,29.74,Online Store,41200129999045,8/4/2023,First-time
2252,4999967736005,106491,1,34.99,Online Store,41200129999045,9/12/2023,First-time
2253,4946718818501,94751,1,29.74,Online Store,41200129999045,7/24/2023,First-time
2254,4967947403461,99361,1,34.99,Online Store,41200129999045,8/13/2023,First-time
2255,4997987008709,105941,1,29.74,Online Store,41200129999045,9/10/2023,First-time
2256,4927612092613,90511,6,108,Draft Orders,41200129999045,7/5/2023,Returning
2257,4942113734853,93611,1,34.99,Online Store,41200129999045,7/19/2023,First-time
2258,4944926638277,94241,1,38.26,Online Store,41200129999045,7/22/2023,First-time
2259,4942219673797,93641,1,29.74,Online Store,41200129999045,7/19/2023,First-time
2260,4935752188101,92201,1,29.74,Online Store,41200129999045,7/13/2023,First-time
2261,4989281763525,103751,1,29.74,Online Store,41200129999045,9/2/2023,First-time
2262,4997999460549,105951,0,0,Facebook & Instagram,41200129999045,9/11/2023,First-time
2263,4997999460549,105951,1,37.44,Facebook & Instagram,41200129999045,9/10/2023,First-time
2264,4988431794373,103641,1,37.09,Facebook & Instagram,41200129999045,9/1/2023,Returning
2265,4988431794373,103641,0,0,Facebook & Instagram,41200129999045,9/5/2023,Returning
2266,4978120851653,101561,1,34.99,Online Store,41200129999045,8/23/2023,Returning
2267,4990656577733,104041,1,34.99,Online Store,41200129999045,9/3/2023,First-time
2268,4953394151621,96101,1,37.7,Online Store,41200129999045,7/31/2023,First-time
2269,4986754498757,103411,1,29.74,Online Store,41200129999045,8/31/2023,First-time
2270,4953864503493,96161,1,29.73,Online Store,41200129999045,7/31/2023,First-time
2271,4927935512773,90581,0,0,Facebook & Instagram,41200129999045,7/6/2023,First-time
2272,4927935512773,90581,1,37.7,Facebook & Instagram,41200129999045,7/5/2023,First-time
2273,4939308368069,93011,1,34.99,Online Store,41200129999045,7/16/2023,First-time
2274,4975327445189,100841,1,0,Draft Orders,41200129999045,8/21/2023,Returning
2275,4982667837637,102601,1,29.74,Online Store,41200129999045,8/28/2023,First-time
2276,4963095314629,98101,1,34.99,Online Store,41200129999045,8/8/2023,First-time
2277,4961234583749,97671,1,34.99,Online Store,41200129999045,8/7/2023,First-time
2278,4961533493445,97731,1,29.74,Online Store,41200129999045,8/7/2023,First-time
2279,4942286487749,93671,1,34.99,Online Store,41200129999045,7/19/2023,First-time
2280,4942286487749,93671,-1,-34.99,Online Store,41200129999045,7/20/2023,First-time
2281,4982131589317,102491,1,34.99,Online Store,41200129999045,8/27/2023,First-time
2282,4973063340229,100441,1,34.99,Online Store,41200129999045,8/18/2023,First-time
2283,4930850685125,91271,1,34.99,Online Store,41200129999045,7/8/2023,Returning
2284,4966684721349,99001,1,29.74,Online Store,41200129999045,8/12/2023,First-time
2285,4926149722309,90181,1,34.99,Online Store,41200129999045,7/3/2023,First-time
2286,4978176098501,101591,1,29.74,Online Store,41200129999045,8/23/2023,First-time
2287,4960652492997,97571,1,29.74,Online Store,41200129999045,8/6/2023,First-time
2288,4929198096581,90861,1,34.99,Online Store,41200129999045,7/6/2023,First-time
2289,4946023284933,94601,1,34.99,Online Store,41200129999045,7/23/2023,First-time
2290,4997046993093,105521,1,34.99,Online Store,41200129999045,9/9/2023,First-time
2291,4940512428229,93271,1,34.99,Online Store,41200129999045,7/18/2023,Returning
2292,4967064240325,99091,1,34.99,Online Store,41200129999045,8/12/2023,First-time
2293,4958881022149,97361,1,34.99,Online Store,41200129999045,8/4/2023,First-time
2294,4946993643717,94851,1,34.99,Online Store,41200129999045,7/24/2023,First-time
2295,4935465304261,92121,1,34.99,Online Store,41200129999045,7/13/2023,First-time
2296,4996350279877,105351,1,29.74,Online Store,41200129999045,9/8/2023,Returning
2297,4923560493253,89561,1,37.88,Facebook & Instagram,41200129999045,7/1/2023,First-time
2298,4981243674821,102271,1,29.74,Online Store,41200129999045,8/26/2023,First-time
2299,4940700745925,93321,1,34.99,Online Store,41200129999045,7/18/2023,First-time
2300,4932759716037,91711,1,29.74,Online Store,41200129999045,7/10/2023,First-time
2301,4995957752005,105251,1,34.99,Online Store,41200129999045,9/8/2023,First-time
2302,5006007795909,107771,1,48.76,Facebook & Instagram,42355999211717,9/18/2023,Returning
2303,5017377177797,109401,1,44.99,Online Store,42355999211717,9/26/2023,First-time
2304,5004438896837,107391,1,44.99,Online Store,42355999211717,9/16/2023,First-time
2305,5017755484357,109471,1,38.24,Online Store,42355999211717,9/27/2023,First-time
2306,5007224406213,107971,1,38.24,Online Store,42355999211717,9/19/2023,First-time
2307,5020581560517,110031,1,44.99,Online Store,42355999211717,9/29/2023,First-time
2308,4930351005893,91161,1,29.74,Online Store,41200107192517,7/8/2023,First-time
2309,4950151626949,95591,1,34.99,Online Store,41200107192517,7/27/2023,Returning
2310,4997771690181,105801,1,34.99,Online Store,41200107192517,9/10/2023,First-time
2311,4973686063301,100561,1,34.99,Online Store,41200107192517,8/19/2023,First-time
2312,4927488524485,90501,1,29.74,Online Store,41200107192517,7/5/2023,First-time
2313,4991642435781,104261,1,34.99,Online Store,41200107192517,9/4/2023,First-time
2314,4970482368709,99921,1,29.74,Online Store,41200107192517,8/16/2023,First-time
2315,4923168227525,89461,1,29.73,Online Store,41200107192517,7/1/2023,First-time
2316,4954894041285,96411,1,29.74,Online Store,41200107192517,8/1/2023,First-time
2317,4974466662597,100641,1,34.99,Online Store,41200107192517,8/20/2023,First-time
2318,4996350279877,105351,1,29.74,Online Store,41200107192517,9/8/2023,Returning
2319,4959573803205,97441,1,34.99,Online Store,41200107192517,8/5/2023,Returning
2320,4978177704133,101601,1,34.99,Online Store,41200107192517,8/23/2023,First-time
2321,4938631282885,92841,1,34.99,Online Store,41200107192517,7/16/2023,Returning
2322,4963244605637,98141,1,34.99,Online Store,41200107192517,8/8/2023,First-time
2323,4938264248517,92741,1,32.79,Online Store,41200107192517,7/15/2023,First-time
2324,4955246559429,96511,6,125.94,Draft Orders,41200107192517,8/1/2023,First-time
2325,4976846110917,101161,-1,-34.99,Online Store,41200107192517,8/22/2023,First-time
2326,4976846110917,101161,1,34.99,Online Store,41200107192517,8/22/2023,First-time
2327,4993876459717,104631,1,29.74,Online Store,41200107192517,9/6/2023,First-time
2328,4957585178821,97021,1,37.44,Facebook & Instagram,41200107192517,8/3/2023,First-time
2329,4957585178821,97021,0,0,Facebook & Instagram,41200107192517,8/4/2023,First-time
2330,4985481134277,103201,1,34.99,Online Store,41200107192517,8/30/2023,Returning
2331,4985898041541,103341,1,29.74,Online Store,41200107192517,8/30/2023,First-time
2332,4923396194501,89491,1,34.99,Online Store,41200107192517,7/1/2023,First-time
2333,4943660089541,93931,1,29.74,Online Store,41200107192517,7/21/2023,First-time
2334,4968756641989,99551,1,34.99,Online Store,41200107192517,8/14/2023,First-time
2335,4961964589253,97871,1,34.99,Online Store,41200107192517,8/7/2023,First-time
2336,4967978959045,99381,1,34.99,Online Store,41200107192517,8/13/2023,First-time
2337,4982319317189,102571,1,34.99,Online Store,41200107192517,8/27/2023,First-time
2338,4964263100613,98461,1,34.99,Online Store,41200107192517,8/9/2023,First-time
2339,4938626465989,92831,1,29.74,Online Store,41200107192517,7/16/2023,First-time
2340,4937111371973,92491,1,34.99,Online Store,41200107192517,7/14/2023,Returning
2341,4925864149189,90111,1,34.99,Online Store,41200107192517,7/3/2023,First-time
2342,4936423768261,92291,1,34.99,Online Store,41200107192517,7/14/2023,First-time
2343,4935237370053,92091,1,34.99,Online Store,41200107192517,7/13/2023,First-time
2344,4962715631813,97941,1,34.99,Online Store,41200107192517,8/8/2023,First-time
2345,4939092984005,92951,0,0,Facebook & Instagram,41200107192517,7/17/2023,First-time
2346,4939092984005,92951,1,37.71,Facebook & Instagram,41200107192517,7/16/2023,First-time
2347,4955933507781,96621,1,29.74,Online Store,41200107192517,8/2/2023,First-time
2348,4927612092613,90511,5,90,Draft Orders,41200107192517,7/5/2023,Returning
2349,4944719708357,94151,2,59.48,Online Store,41200107192517,7/22/2023,Returning
2350,5001799565509,106921,2,49.98,Draft Orders,41200107192517,9/14/2023,First-time
2351,4941204062405,93431,1,38.3,Facebook & Instagram,41200107192517,7/18/2023,First-time
2352,4941204062405,93431,0,0,Facebook & Instagram,41200107192517,7/19/2023,First-time
2353,4943774712005,93971,1,34.99,Online Store,41200107192517,7/21/2023,First-time
2354,4956536111301,96731,1,34.99,Online Store,41200107192517,8/2/2023,First-time
2355,4945624957125,94431,1,34.99,Online Store,41200107192517,7/23/2023,Returning
2356,4956897607877,96771,1,29.74,Online Store,41200107192517,8/3/2023,First-time
2357,4968543879365,99511,1,37.44,Facebook & Instagram,41200107192517,8/14/2023,First-time
2358,5001734095045,106891,1,34.99,Shop,41200107192517,9/14/2023,Returning
2359,4992932020421,104451,1,34.99,Online Store,41200107192517,9/5/2023,First-time
2360,4926007902405,90151,1,34.99,Online Store,41200107192517,7/3/2023,First-time
2361,4961954136261,97861,1,29.74,Online Store,41200107192517,8/7/2023,First-time
2362,4996704895173,105421,1,29.74,Online Store,41200107192517,9/9/2023,First-time
2363,4954342228165,96321,1,34.99,Online Store,41200107192517,7/31/2023,Returning
2364,4995391455429,105041,1,34.99,Online Store,41200107192517,9/8/2023,First-time
2365,4923509244101,89531,1,34.99,Online Store,41200107192517,7/1/2023,Returning
2366,4957293281477,96951,1,37.88,Facebook & Instagram,41200107192517,8/3/2023,First-time
2367,4997649301701,105721,1,29.74,Online Store,41200107192517,9/10/2023,First-time
2368,4942073397445,93581,1,34.99,Online Store,41200107192517,7/19/2023,First-time
2369,4972534563013,100381,1,0,Draft Orders,41200107192517,8/18/2023,Returning
2370,4997518491845,105671,1,29.74,Online Store,41200107192517,9/10/2023,First-time
2371,4945606344901,94411,1,29.74,Online Store,41200107192517,7/23/2023,First-time
2372,4953160155333,96041,1,37.92,Facebook & Instagram,41200107192517,7/30/2023,First-time
2373,4953160155333,96041,0,0,Facebook & Instagram,41200107192517,7/31/2023,First-time
2374,4937979920581,92701,1,34.99,Online Store,41200107192517,7/15/2023,First-time
2375,4963998531781,98391,1,29.74,Online Store,41200107192517,8/9/2023,First-time
2376,4941298991301,93461,1,34.99,Online Store,41200107192517,7/19/2023,First-time
2377,4925361029317,90001,1,32.56,Online Store,41200107192517,7/3/2023,First-time
2378,4935046365381,92071,1,29.73,Online Store,41200107192517,7/12/2023,First-time
2379,4929658945733,90951,1,34.99,Online Store,41200107192517,7/7/2023,First-time
2380,4930131067077,91141,1,29.74,Online Store,41200107192517,7/7/2023,First-time
2381,4957146054853,96901,1,34.99,Online Store,41200107192517,8/3/2023,Returning
2382,4958422139077,97211,3,62.97,Draft Orders,41200107192517,8/4/2023,Returning
2383,4956999778501,96831,1,29.74,Online Store,41200107192517,8/3/2023,First-time
2384,4965871452357,98811,1,29.74,Online Store,41200107192517,8/11/2023,First-time
2385,4953113755845,96021,1,29.74,Online Store,41200107192517,7/30/2023,First-time
2386,4945684037829,94451,1,29.73,Online Store,41200107192517,7/23/2023,First-time
2387,4989810213061,103871,1,34.99,Online Store,41200107192517,9/2/2023,Returning
2388,4987465007301,103551,1,29.74,Online Store,41200107192517,8/31/2023,First-time
2389,4967433765061,99211,1,29.74,Online Store,41200107192517,8/13/2023,First-time
2390,4931198058693,91351,1,34.99,Online Store,41200107192517,7/9/2023,First-time
2391,4949393572037,95461,1,34.99,Online Store,41200137240773,7/27/2023,First-time
2392,4994190049477,104681,1,34.99,Online Store,41200137240773,9/6/2023,First-time
2393,4936773107909,92371,1,29.74,Online Store,41200137240773,7/14/2023,First-time
2394,4946432131269,94681,1,34.99,Online Store,41200137240773,7/24/2023,First-time
2395,4998077808837,105991,1,34.99,Online Store,41200137240773,9/10/2023,First-time
2396,4984126472389,102891,1,0,Draft Orders,41200137240773,8/29/2023,First-time
2397,4961358414021,97681,1,29.74,Online Store,41200137240773,8/7/2023,First-time
2398,5001799565509,106921,1,24.99,Draft Orders,41200137240773,9/14/2023,First-time
2399,4932625825989,91651,1,29.73,Online Store,41200137240773,7/10/2023,First-time
2400,4989994303685,103901,1,34.99,Online Store,41200137240773,9/3/2023,First-time
2401,4961660108997,97801,1,0,Draft Orders,41200137240773,8/7/2023,First-time
2402,4955940749509,96631,1,29.74,Online Store,41200137240773,8/2/2023,First-time
2403,4990759993541,104081,1,34.99,Online Store,41200137240773,9/3/2023,First-time
2404,4969516695749,99721,4,0,Draft Orders,41200137240773,8/15/2023,First-time
2405,4995790438597,105161,1,0,Draft Orders,41200137240773,9/8/2023,First-time
2406,4980343046341,102151,2,59.47,Online Store,41200137240773,8/25/2023,First-time
2407,4981074559173,102241,2,59.48,Online Store,41200137240773,8/26/2023,First-time
2408,4949791047877,95501,1,34.99,Online Store,41200137240773,7/27/2023,First-time
2409,4953999048901,96231,1,0,Draft Orders,41200137240773,7/31/2023,First-time
2410,4980855963845,102191,3,104.97,Online Store,41200137240773,8/26/2023,First-time
2411,5000215363781,106551,1,29.74,Online Store,41200137240773,9/13/2023,First-time
2412,4970383147205,99871,1,34.99,Online Store,41200137240773,8/16/2023,First-time
2413,4947797803205,95071,1,34.99,Online Store,41200137240773,7/25/2023,First-time
2414,4935237370053,92091,1,34.99,Online Store,41200137240773,7/13/2023,First-time
2415,5001892692165,106961,1,29.74,Online Store,41200137240773,9/14/2023,First-time
2416,4975868444869,100981,1,34.99,Online Store,41200137240773,8/21/2023,First-time
2417,4969738993861,99781,1,0,Draft Orders,41200137240773,8/15/2023,First-time
2418,4962670313669,97931,1,0,Draft Orders,41200137240773,8/8/2023,First-time
2419,4985697403077,103261,1,29.74,Online Store,41200137240773,8/30/2023,First-time
2420,4973641728197,100531,1,34.99,Online Store,41200137240773,8/19/2023,First-time
2421,4979176210629,101781,1,38.13,Online Store,41200137240773,8/24/2023,First-time
2422,4906108715205,85581,-1,-35,Online Store,41200137240773,7/21/2023,First-time
2423,4935898104005,92221,1,37.82,Online Store,41200137240773,7/13/2023,First-time
2424,4944936206533,94251,1,34.99,Online Store,41200137240773,7/22/2023,First-time
2425,4931943760069,91581,1,34.99,Online Store,41200137240773,7/10/2023,First-time
2426,4945623187653,94421,1,29.73,Online Store,41200137240773,7/23/2023,First-time
2427,4976129147077,101051,1,34.99,Online Store,41200137240773,8/22/2023,First-time
2428,4982141354181,102501,1,34.99,Online Store,41200137240773,8/27/2023,First-time
2429,4995285516485,105021,1,29.74,Online Store,41200137240773,9/7/2023,First-time
2430,4963277865157,98181,1,34.99,Online Store,41200137240773,8/8/2023,First-time
2431,4958386979013,97201,1,34.99,Online Store,41200137240773,8/4/2023,First-time
2432,4926738792645,90331,1,34.99,Online Store,41200137240773,7/4/2023,First-time
2433,4959479038149,97421,1,34.99,Online Store,41200137240773,8/5/2023,First-time
2434,4927981813957,90601,1,29.74,Online Store,41200137240773,7/5/2023,First-time
2435,4948935966917,95361,1,29.74,Online Store,41200137240773,7/26/2023,First-time
2436,4997593071813,105711,1,34.99,Online Store,41200137240773,9/10/2023,Returning
2437,4939519590597,93041,1,29.74,Online Store,41200137240773,7/17/2023,First-time
2438,4924392538309,89741,1,34.99,Online Store,41200137240773,7/2/2023,First-time
2439,4964017504453,98411,1,0,Draft Orders,41200137240773,8/9/2023,Returning
2440,4963991683269,98381,1,34.99,Online Store,41200137240773,8/9/2023,First-time
2441,4965214748869,98661,1,29.74,Online Store,41200137240773,8/10/2023,First-time
2442,4968864874693,99591,1,34.99,Online Store,41200137240773,8/14/2023,Returning
2443,4977426956485,101371,1,34.99,Online Store,41200137240773,8/23/2023,First-time
